Date,Home,Score,Away,Attendance,Venue,Result,W_Home,D_Home,L_Home,Pts_Home,Poss_Home,Gls_Home,Ast_Home,CrdY_Home,CrdR_Home,GlsPer90_Home,AstPer90_Home,Sh_Home,SoT_Home,SoT%_Home,Sh/90_Home,SoT/90_Home,G/Sh_Home,G/SoT_Home,GA_Home,GA90_Home,SoTA_Home,Saves_Home,Save%_Home,CS_Home,CS%_Home,Cmp%_Home,KP_Home,1/3_Home,Prog_Home,SCA_Home,SCA90_Home,PassLiveSCA_Home,DribSCA_Home,ShSCA_Home,DefSCA_Home,GCA_Home,GCA90_Home,PassLiveGCA_Home,DribGCA_Home,ShGCA_Home,DefGCA_Home,TklW_Home,Blocks_Home,Int_Home,Err_Home,Live_Home,Miscon_Home,W_Away,D_Away,L_Away,Pts_Away,Poss_Away,Gls_Away,Ast_Away,CrdY_Away,CrdR_Away,GlsPer90_Away,AstPer90_Away,Sh_Away,SoT_Away,SoT%_Away,Sh/90_Away,SoT/90_Away,G/Sh_Away,G/SoT_Away,GA_Away,GA90_Away,SoTA_Away,Saves_Away,Save%_Away,CS_Away,CS%_Away,Cmp%_Away,KP_Away,1/3_Away,Prog_Away,SCA_Away,SCA90_Away,PassLiveSCA_Away,DribSCA_Away,ShSCA_Away,DefSCA_Away,GCA_Away,GCA90_Away,PassLiveGCA_Away,DribGCA_Away,ShGCA_Away,DefGCA_Away,TklW_Away,Blocks_Away,Int_Away,Err_Away,Live_Away,Miscon_Away,MP_1_Home,Min_1_Home,MP_2_Home,Min_2_Home,Gls_2_Home,Ast_2_Home,GlsPer90_2_Home,AstPer90_2_Home,MP_3_Home,Min_3_Home,Gls_3_Home,Ast_3_Home,GlsPer90_3_Home,AstPer90_3_Home,MP_4_Home,Min_4_Home,Gls_4_Home,Ast_4_Home,GlsPer90_4_Home,AstPer90_4_Home,MP_5_Home,Min_5_Home,Gls_5_Home,Ast_5_Home,GlsPer90_5_Home,AstPer90_5_Home,MP_6_Home,Min_6_Home,Gls_6_Home,Ast_6_Home,GlsPer90_6_Home,AstPer90_6_Home,MP_7_Home,Min_7_Home,Gls_7_Home,Ast_7_Home,GlsPer90_7_Home,AstPer90_7_Home,MP_8_Home,Min_8_Home,Gls_8_Home,Ast_8_Home,GlsPer90_8_Home,AstPer90_8_Home,MP_9_Home,Min_9_Home,Gls_9_Home,Ast_9_Home,GlsPer90_9_Home,AstPer90_9_Home,MP_10_Home,Min_10_Home,Gls_10_Home,Ast_10_Home,GlsPer90_10_Home,AstPer90_10_Home,MP_11_Home,Min_11_Home,Gls_11_Home,Ast_11_Home,GlsPer90_11_Home,AstPer90_11_Home,MP_1_Away,Min_1_Away,MP_2_Away,Min_2_Away,Gls_2_Away,Ast_2_Away,GlsPer90_2_Away,AstPer90_2_Away,MP_3_Away,Min_3_Away,Gls_3_Away,Ast_3_Away,GlsPer90_3_Away,AstPer90_3_Away,MP_4_Away,Min_4_Away,Gls_4_Away,Ast_4_Away,GlsPer90_4_Away,AstPer90_4_Away,MP_5_Away,Min_5_Away,Gls_5_Away,Ast_5_Away,GlsPer90_5_Away,AstPer90_5_Away,MP_6_Away,Min_6_Away,Gls_6_Away,Ast_6_Away,GlsPer90_6_Away,AstPer90_6_Away,MP_7_Away,Min_7_Away,Gls_7_Away,Ast_7_Away,GlsPer90_7_Away,AstPer90_7_Away,MP_8_Away,Min_8_Away,Gls_8_Away,Ast_8_Away,GlsPer90_8_Away,AstPer90_8_Away,MP_9_Away,Min_9_Away,Gls_9_Away,Ast_9_Away,GlsPer90_9_Away,AstPer90_9_Away,MP_10_Away,Min_10_Away,Gls_10_Away,Ast_10_Away,GlsPer90_10_Away,AstPer90_10_Away,MP_11_Away,Min_11_Away,Gls_11_Away,Ast_11_Away,GlsPer90_11_Away,AstPer90_11_Away
2019-11-03,Crystal Palace,0 - 2,Leicester City,25480,Selhurst Park,L,11,10,17,43,44.5,29,20,62,2,0.76,0.53,372,116,31.2,9.79,3.05,0.07,0.22,50,1.32,169,120,.704,10,26.3,76.2,253,861,1040,534,14.05,342,51,22,12,54,1.42,35,5,2,0,430,675,277,13,18860,509,18,8,12,62,57.6,65,48,43,3,1.71,1.26,533,181,34.0,14.03,4.76,0.11,0.33,41,1.08,126,95,.738,13,34.2,81.9,398,1237,1336,877,23.08,625,64,40,17,114,3.00,87,7,2,4,478,601,309,13,24031,468,35,3150,29,2382,0,0,0.00,0.00,29,2507,3,2,0.11,0.07,18,1582,1,1,0.06,0.06,25,2167,0,1,0.00,0.04,31,2513,3,1,0.11,0.04,35,2528,1,1,0.04,0.04,38,3280,4,3,0.11,0.08,17,1036,3,1,0.26,0.09,37,3090,0,3,0.00,0.09,37,3148,9,2,0.26,0.06,38,3420,27,2373,3,3,0.11,0.11,34,3036,1,1,0.03,0.03,38,3383,1,1,0.03,0.03,28,2520,3,2,0.11,0.07,37,2828,3,6,0.10,0.19,31,2624,6,3,0.21,0.10,36,2083,6,8,0.26,0.35,33,2004,8,4,0.36,0.18,32,2674,2,1,0.07,0.03,35,3033,23,5,0.68,0.15
2019-11-03,Everton,1 - 1,Tottenham,39001,Goodison Park,D,13,10,15,49,49.2,42,32,76,3,1.11,0.84,465,155,33.3,12.24,4.08,0.09,0.26,56,1.47,145,95,.634,9,23.7,77.1,316,1033,1259,706,18.58,457,46,54,21,66,1.74,43,5,8,1,423,588,279,10,20006,491,16,11,11,59,52.2,56,39,84,3,1.47,1.03,439,155,35.3,11.55,4.08,0.12,0.34,47,1.24,172,130,.756,8,21.1,80.2,327,1142,1281,711,18.71,530,54,31,17,89,2.34,55,12,12,2,445,660,259,11,22572,410,38,3420,27,2054,0,3,0.00,0.13,35,3030,0,7,0.00,0.21,29,2284,2,1,0.08,0.04,25,1824,0,4,0.00,0.20,16,1190,0,0,0.00,0.00,25,1287,2,3,0.14,0.21,25,1596,1,0,0.06,0.00,19,1458,0,1,0.00,0.06,30,2027,1,0,0.04,0.00,36,3070,13,3,0.38,0.09,18,1613,33,2957,2,2,0.06,0.06,29,2431,0,0,0.00,0.00,33,2700,1,5,0.03,0.17,18,1431,0,0,0.00,0.00,29,2452,2,1,0.07,0.04,25,1847,8,4,0.39,0.19,20,1097,2,2,0.16,0.16,21,1009,2,2,0.18,0.18,30,2476,11,10,0.40,0.36,35,2242,4,4,0.16,0.16
2019-11-08,Norwich City,0 - 2,Watford,27074,Carrow Road,L,5,6,27,21,49.3,25,18,68,3,0.66,0.47,409,124,30.3,10.76,3.26,0.06,0.19,75,1.97,201,129,.647,5,13.2,79.9,299,881,997,652,17.16,467,48,37,16,39,1.03,27,3,2,3,434,713,270,16,21235,479,8,10,20,34,42.5,35,21,80,3,0.92,0.55,410,114,27.8,10.79,3.00,0.07,0.25,64,1.68,166,109,.663,9,23.7,72.7,287,888,986,642,16.89,445,42,35,24,53,1.39,30,2,4,5,429,624,311,12,18180,447,36,3240,36,3240,0,1,0.00,0.03,30,2644,0,0,0.00,0.00,28,2304,1,0,0.04,0.00,24,1180,0,0,0.00,0.00,16,1130,0,0,0.00,0.00,37,2968,1,1,0.03,0.03,30,2338,1,1,0.04,0.04,26,1384,1,2,0.07,0.13,36,2464,1,7,0.04,0.26,36,2886,11,3,0.34,0.09,38,3420,8,607,0,1,0.00,0.15,29,2361,2,0,0.08,0.00,29,2488,0,0,0.00,0.00,14,1025,0,0,0.00,0.00,27,2250,0,2,0.00,0.08,37,3156,4,2,0.11,0.06,30,2252,1,1,0.04,0.04,30,2627,0,3,0.00,0.10,28,2098,4,5,0.17,0.21,28,1648,3,0,0.16,0.00
2019-11-09,Chelsea,2 - 0,Crystal Palace,40525,Stamford Bridge,W,20,6,12,66,60.7,69,46,60,0,1.82,1.21,619,210,33.9,16.29,5.53,0.10,0.30,54,1.42,115,65,.548,9,23.7,84.2,453,1482,1520,991,26.08,739,53,46,13,110,2.89,76,8,8,2,449,576,268,9,27383,475,11,10,17,43,44.5,29,20,62,2,0.76,0.53,372,116,31.2,9.79,3.05,0.07,0.22,50,1.32,169,120,.704,10,26.3,76.2,253,861,1040,534,14.05,342,51,22,12,54,1.42,35,5,2,0,430,675,277,13,18860,509,33,2970,28,2344,0,0,0.00,0.00,24,1515,0,2,0.00,0.12,15,1291,1,0,0.07,0.00,15,1024,0,0,0.00,0.00,22,1732,3,0,0.16,0.00,31,2073,1,3,0.04,0.13,37,2867,7,5,0.22,0.16,34,2215,15,3,0.61,0.12,36,2600,9,7,0.31,0.24,25,1722,9,4,0.47,0.21,35,3150,29,2382,0,0,0.00,0.00,29,2507,3,2,0.11,0.07,18,1582,1,1,0.06,0.06,25,2167,0,1,0.00,0.04,31,2513,3,1,0.11,0.04,35,2528,1,1,0.04,0.04,24,1294,1,1,0.07,0.07,38,3280,4,3,0.11,0.08,37,3090,0,3,0.00,0.09,37,3148,9,2,0.26,0.06
2019-11-09,Newcastle Utd,2 - 1,Bournemouth,44424,St. James' Park,W,11,11,16,44,38.6,38,29,66,3,1.00,0.76,397,127,32.0,10.45,3.34,0.10,0.30,58,1.53,190,134,.705,11,28.9,73.9,293,762,754,596,15.68,417,45,30,13,61,1.61,40,3,6,3,393,638,293,11,16999,453,9,7,22,34,43.8,38,24,78,3,1.00,0.63,384,116,30.2,10.11,3.05,0.09,0.29,65,1.71,182,122,.670,5,13.2,74.8,267,900,1069,569,14.97,393,32,30,7,59,1.55,32,5,10,0,349,703,288,14,18878,521,38,3420,14,1186,2,0,0.15,0.00,24,2076,1,0,0.04,0.00,19,1493,2,2,0.12,0.12,32,2620,2,2,0.07,0.07,16,938,1,0,0.10,0.00,26,2119,6,2,0.25,0.08,26,1863,3,4,0.14,0.19,29,2223,1,2,0.04,0.08,36,3021,4,2,0.12,0.06,38,2683,2,2,0.07,0.07,37,3330,29,2428,1,0,0.04,0.00,29,2503,2,2,0.07,0.07,24,2055,0,1,0.00,0.04,27,2332,0,4,0.00,0.15,27,1352,0,0,0.00,0.00,31,1646,7,0,0.38,0.00,28,2067,1,4,0.04,0.17,34,2530,1,1,0.04,0.04,26,2011,6,4,0.27,0.18,35,2908,8,1,0.25,0.03
2019-11-09,Burnley,3 - 0,West Ham,20255,Turf Moor,W,15,9,14,54,41.4,41,30,67,0,1.08,0.79,384,124,32.3,10.11,3.26,0.10,0.31,50,1.32,159,112,.711,15,39.5,69.8,263,778,814,570,15.00,392,26,36,14,66,1.74,43,3,5,4,340,712,252,5,16885,406,10,9,19,39,44.0,49,36,64,1,1.29,0.95,414,157,37.9,10.89,4.13,0.11,0.29,62,1.63,178,124,.680,7,18.4,75.1,318,972,1050,661,17.39,471,40,28,8,82,2.16,54,6,6,0,470,633,291,11,19019,399,38,3420,24,1945,0,1,0.00,0.05,38,3420,2,2,0.05,0.05,32,2880,1,1,0.03,0.03,21,1890,0,1,0.00,0.05,30,2613,0,0,0.00,0.00,38,3338,2,6,0.05,0.16,24,1931,2,2,0.09,0.09,35,3150,2,6,0.06,0.17,32,2437,14,1,0.52,0.04,19,1352,6,0,0.40,0.00,8,687,31,2727,3,0,0.10,0.00,17,1177,1,0,0.08,0.00,32,2766,3,1,0.10,0.03,27,2237,0,3,0.00,0.12,25,1497,1,4,0.06,0.24,24,1509,5,5,0.30,0.30,33,2674,4,3,0.13,0.10,36,2172,2,5,0.08,0.21,38,3420,1,3,0.03,0.08,32,2266,7,1,0.28,0.04
2019-11-09,Tottenham,1 - 1,Sheffield Utd,59781,Tottenham Hotspur Stadium,D,16,11,11,59,52.2,56,39,84,3,1.47,1.03,439,155,35.3,11.55,4.08,0.12,0.34,47,1.24,172,130,.756,8,21.1,80.2,327,1142,1281,711,18.71,530,54,31,17,89,2.34,55,12,12,2,445,660,259,11,22572,410,14,12,12,54,43.1,36,25,63,2,0.95,0.66,353,109,30.9,9.29,2.87,0.10,0.32,39,1.03,141,103,.730,13,34.2,73.5,266,995,1059,553,14.55,402,34,28,8,59,1.55,42,5,6,0,392,618,260,12,19016,418,18,1613,29,2431,0,0,0.00,0.00,19,1344,0,2,0.00,0.13,33,2700,1,5,0.03,0.17,18,1431,0,0,0.00,0.00,29,2452,2,1,0.07,0.04,28,1492,0,2,0.00,0.12,25,1847,8,4,0.39,0.19,21,1009,2,2,0.18,0.18,30,2476,11,10,0.40,0.36,29,2587,18,2,0.63,0.07,36,3240,38,3420,2,3,0.05,0.08,38,3345,2,4,0.05,0.11,33,2916,0,1,0.00,0.03,38,3242,0,1,0.00,0.03,36,3187,2,0,0.06,0.00,30,2516,5,2,0.18,0.07,34,2458,5,3,0.18,0.11,38,3090,1,1,0.03,0.03,28,1815,2,2,0.10,0.10,30,1240,6,4,0.44,0.29
2019-11-09,Southampton,1 - 2,Everton,29754,St. Mary's Stadium,L,15,7,16,52,49.3,51,32,55,4,1.34,0.84,497,169,34.0,13.08,4.45,0.10,0.29,60,1.58,163,107,.650,9,23.7,73.9,333,981,1118,745,19.61,496,62,39,28,71,1.87,38,10,8,3,483,694,295,20,20097,514,13,10,15,49,49.2,42,32,76,3,1.11,0.84,465,155,33.3,12.24,4.08,0.09,0.26,56,1.47,145,95,.634,9,23.7,77.1,316,1033,1259,706,18.58,457,46,54,21,66,1.74,43,5,8,1,423,588,279,10,20006,491,28,2520,16,1306,0,1,0.00,0.07,19,1497,1,0,0.06,0.00,28,2451,1,3,0.04,0.11,34,3057,1,1,0.03,0.03,18,928,2,2,0.19,0.19,30,1860,0,0,0.00,0.00,38,3420,5,3,0.13,0.08,30,1715,5,3,0.26,0.16,32,2762,4,4,0.13,0.13,38,2804,22,2,0.71,0.06,38,3420,27,2054,0,3,0.00,0.13,35,3030,0,7,0.00,0.21,29,2284,2,1,0.08,0.04,25,1824,0,4,0.00,0.20,35,2560,2,3,0.07,0.11,25,1287,2,3,0.14,0.21,15,1001,0,0,0.00,0.00,30,2027,1,0,0.04,0.00,36,3070,13,3,0.38,0.09,5,291,1,0,0.31,0.00
2019-11-09,Leicester City,2 - 0,Arsenal,32209,King Power Stadium,W,18,8,12,62,57.6,65,48,43,3,1.71,1.26,533,181,34.0,14.03,4.76,0.11,0.33,41,1.08,126,95,.738,13,34.2,81.9,398,1237,1336,877,23.08,625,64,40,17,114,3.00,87,7,2,4,478,601,309,13,24031,468,14,14,10,56,54.0,56,35,88,5,1.47,0.92,401,144,35.9,10.55,3.79,0.13,0.37,48,1.26,189,143,.783,10,26.3,82.6,285,1121,1240,632,16.63,436,50,36,17,86,2.26,57,4,9,8,373,614,244,14,22390,448,38,3420,27,2373,3,3,0.11,0.11,34,3036,1,1,0.03,0.03,38,3383,1,1,0.03,0.03,28,2520,3,2,0.11,0.07,37,2828,3,6,0.10,0.19,31,2624,6,3,0.21,0.10,36,2083,6,8,0.26,0.35,33,2004,8,4,0.36,0.18,32,2674,2,1,0.07,0.03,35,3033,23,5,0.68,0.15,30,2649,15,1158,1,0,0.08,0.00,8,581,0,0,0.00,0.00,14,1102,1,1,0.08,0.08,33,2809,2,1,0.06,0.03,26,1701,0,2,0.00,0.11,18,1438,1,2,0.06,0.13,29,1512,1,1,0.06,0.06,24,1748,0,1,0.00,0.05,30,1874,10,4,0.48,0.19,36,3136,22,3,0.63,0.09
2019-11-10,Wolves,2 - 1,Aston Villa,31607,Molineux Stadium,W,15,14,9,59,48.3,49,34,61,2,1.29,0.89,453,142,31.3,11.92,3.74,0.10,0.32,40,1.05,120,80,.675,13,34.2,78.6,327,1015,1080,707,18.61,477,70,32,21,87,2.29,48,8,8,5,423,608,263,13,20636,445,9,8,21,35,43.9,40,32,70,1,1.05,0.84,453,146,32.2,11.92,3.84,0.09,0.27,67,1.76,175,113,.646,7,18.4,75.1,361,891,1034,763,20.08,549,36,27,16,69,1.82,46,5,4,2,388,725,254,29,17902,409,38,3420,36,2839,4,3,0.13,0.10,38,3420,0,0,0.00,0.00,35,2887,2,2,0.06,0.06,33,2705,2,1,0.07,0.03,38,3056,2,2,0.06,0.06,38,3108,1,6,0.03,0.17,38,2795,4,0,0.13,0.00,38,3236,17,6,0.47,0.17,34,2284,7,1,0.28,0.04,37,2605,4,9,0.14,0.31,1,7,25,2039,1,2,0.04,0.09,28,2291,1,2,0.04,0.08,25,2041,0,2,0.00,0.09,33,2902,2,2,0.06,0.06,36,2612,3,2,0.10,0.07,28,2312,3,3,0.12,0.12,29,1836,0,0,0.00,0.00,21,1782,5,1,0.25,0.05,34,1950,6,1,0.28,0.05,34,2051,4,4,0.18,0.18
2019-11-10,Manchester Utd,3 - 1,Brighton,73556,Old Trafford,W,18,12,8,66,56.2,65,43,73,0,1.71,1.13,528,200,37.9,13.89,5.26,0.10,0.28,36,0.95,125,92,.736,13,34.2,82.9,401,1362,1500,907,23.87,701,56,27,11,104,2.74,76,8,1,2,359,632,300,7,23880,451,9,14,15,41,52.2,35,24,59,2,0.92,0.63,456,137,30.0,12.00,3.61,0.07,0.25,54,1.42,164,114,.683,9,23.7,80.3,327,1091,1301,708,18.63,512,42,35,14,64,1.68,39,5,2,1,409,631,299,16,22325,474,38,3420,35,3092,1,0,0.03,0.00,38,3420,1,1,0.03,0.03,35,3070,0,4,0.00,0.12,17,1006,1,0,0.09,0.00,25,1484,1,3,0.06,0.18,29,2163,0,0,0.00,0.00,27,1772,4,1,0.20,0.05,32,2624,17,6,0.58,0.21,31,2643,17,7,0.58,0.24,33,2287,3,6,0.12,0.24,38,3420,19,1238,1,0,0.07,0.00,36,3230,3,3,0.08,0.08,27,1896,0,1,0.00,0.05,34,2880,0,0,0.00,0.00,33,2530,0,1,0.00,0.04,35,2829,1,2,0.03,0.06,19,1188,0,0,0.00,0.00,37,2766,10,3,0.33,0.10,31,2011,5,3,0.22,0.13,24,1258,3,1,0.21,0.07
2019-11-10,Liverpool,3 - 1,Manchester City,53324,Anfield,W,32,3,3,99,63.4,83,69,38,1,2.18,1.82,585,222,37.9,15.39,5.84,0.13,0.35,33,0.87,107,75,.701,15,39.5,83.2,436,1734,1816,915,24.08,674,73,37,18,140,3.68,95,14,8,2,375,481,246,10,27525,477,26,3,9,81,66.9,100,69,64,4,2.63,1.82,730,246,33.7,19.21,6.47,0.13,0.38,35,0.92,107,73,.701,17,44.7,87.7,558,1916,2005,1229,32.34,939,94,62,17,168,4.42,116,14,12,6,365,444,227,19,30005,332,29,2543,38,3420,5,1,0.13,0.03,10,777,0,1,0.00,0.12,36,3111,2,12,0.06,0.35,38,3175,4,13,0.11,0.37,28,2079,2,3,0.09,0.13,37,2935,4,0,0.12,0.00,30,2238,4,5,0.16,0.20,38,2988,9,8,0.27,0.24,35,2747,18,7,0.59,0.23,34,2876,19,10,0.59,0.31,4,347,29,2392,1,4,0.04,0.15,16,1122,0,0,0.00,0.00,6,423,0,0,0.00,0.00,30,2397,0,1,0.00,0.04,31,2020,2,1,0.09,0.04,35,2486,3,2,0.11,0.07,35,2791,13,20,0.42,0.64,33,2651,20,1,0.68,0.03,24,1452,16,3,0.99,0.19,34,2030,6,7,0.27,0.31
2019-11-23,West Ham,2 - 3,Tottenham,59930,London Stadium,L,10,9,19,39,44.0,49,36,64,1,1.29,0.95,414,157,37.9,10.89,4.13,0.11,0.29,62,1.63,178,124,.680,7,18.4,75.1,318,972,1050,661,17.39,471,40,28,8,82,2.16,54,6,6,0,470,633,291,11,19019,399,16,11,11,59,52.2,56,39,84,3,1.47,1.03,439,155,35.3,11.55,4.08,0.12,0.34,47,1.24,172,130,.756,8,21.1,80.2,327,1142,1281,711,18.71,530,54,31,17,89,2.34,55,12,12,2,445,660,259,11,22572,410,8,687,31,2727,3,0,0.10,0.00,31,2786,2,0,0.06,0.00,32,2766,3,1,0.10,0.03,27,2237,0,3,0.00,0.12,23,991,5,1,0.45,0.09,25,1497,1,4,0.06,0.24,24,1509,5,5,0.30,0.30,33,2674,4,3,0.13,0.10,38,3420,1,3,0.03,0.08,32,2266,7,1,0.28,0.04,18,1613,33,2957,2,2,0.06,0.06,29,2431,0,0,0.00,0.00,19,1344,0,2,0.00,0.13,33,2700,1,5,0.03,0.17,18,1431,0,0,0.00,0.00,31,2221,0,0,0.00,0.00,25,1847,8,4,0.39,0.19,30,2476,11,10,0.40,0.36,29,2587,18,2,0.63,0.07,35,2242,4,4,0.16,0.16
2019-11-23,Crystal Palace,1 - 2,Liverpool,25486,Selhurst Park,L,11,10,17,43,44.5,29,20,62,2,0.76,0.53,372,116,31.2,9.79,3.05,0.07,0.22,50,1.32,169,120,.704,10,26.3,76.2,253,861,1040,534,14.05,342,51,22,12,54,1.42,35,5,2,0,430,675,277,13,18860,509,32,3,3,99,63.4,83,69,38,1,2.18,1.82,585,222,37.9,15.39,5.84,0.13,0.35,33,0.87,107,75,.701,15,39.5,83.2,436,1734,1816,915,24.08,674,73,37,18,140,3.68,95,14,8,2,375,481,246,10,27525,477,35,3150,29,2382,0,0,0.00,0.00,29,2507,3,2,0.11,0.07,18,1582,1,1,0.06,0.06,25,2167,0,1,0.00,0.04,31,2513,3,1,0.11,0.04,35,2528,1,1,0.04,0.04,24,1294,1,1,0.07,0.07,38,3280,4,3,0.11,0.08,37,3090,0,3,0.00,0.09,37,3148,9,2,0.26,0.06,29,2543,38,3420,5,1,0.13,0.03,10,777,0,1,0.00,0.12,36,3111,2,12,0.06,0.35,38,3175,4,13,0.11,0.37,28,2079,2,3,0.09,0.13,37,2935,4,0,0.12,0.00,30,2238,4,5,0.16,0.20,30,1485,4,1,0.24,0.06,38,2988,9,8,0.27,0.24,35,2747,18,7,0.59,0.23
2019-11-23,Arsenal,2 - 2,Southampton,60295,Emirates Stadium,D,14,14,10,56,54.0,56,35,88,5,1.47,0.92,401,144,35.9,10.55,3.79,0.13,0.37,48,1.26,189,143,.783,10,26.3,82.6,285,1121,1240,632,16.63,436,50,36,17,86,2.26,57,4,9,8,373,614,244,14,22390,448,15,7,16,52,49.3,51,32,55,4,1.34,0.84,497,169,34.0,13.08,4.45,0.10,0.29,60,1.58,163,107,.650,9,23.7,73.9,333,981,1118,745,19.61,496,62,39,28,71,1.87,38,10,8,3,483,694,295,20,20097,514,30,2649,15,1158,1,0,0.08,0.00,15,989,1,1,0.09,0.09,19,1696,2,0,0.11,0.00,14,1102,1,1,0.08,0.08,33,2809,2,1,0.06,0.03,18,1438,1,2,0.06,0.13,29,1512,1,1,0.06,0.06,24,1748,0,1,0.00,0.05,30,1874,10,4,0.48,0.19,36,3136,22,3,0.63,0.09,28,2520,16,1306,0,1,0.00,0.07,28,2451,1,3,0.04,0.11,32,2742,1,1,0.03,0.03,34,3057,1,1,0.03,0.03,38,3420,5,3,0.13,0.08,30,1715,5,3,0.26,0.16,32,2762,4,4,0.13,0.13,33,2752,0,1,0.00,0.03,38,2804,22,2,0.71,0.06,21,665,3,2,0.41,0.27
2019-11-23,Bournemouth,1 - 2,Wolves,10539,Vitality Stadium,L,9,7,22,34,43.8,38,24,78,3,1.00,0.63,384,116,30.2,10.11,3.05,0.09,0.29,65,1.71,182,122,.670,5,13.2,74.8,267,900,1069,569,14.97,393,32,30,7,59,1.55,32,5,10,0,349,703,288,14,18878,521,15,14,9,59,48.3,49,34,61,2,1.29,0.89,453,142,31.3,11.92,3.74,0.10,0.32,40,1.05,120,80,.675,13,34.2,78.6,327,1015,1080,707,18.61,477,70,32,21,87,2.29,48,8,8,5,423,608,263,13,20636,445,37,3330,15,969,0,0,0.00,0.00,29,2428,1,0,0.04,0.00,29,2503,2,2,0.07,0.07,24,2055,0,1,0.00,0.04,27,2332,0,4,0.00,0.15,27,1352,0,0,0.00,0.00,31,1646,7,0,0.38,0.00,28,2067,1,4,0.04,0.17,34,2530,1,1,0.04,0.04,35,2908,8,1,0.25,0.03,38,3420,36,2839,4,3,0.13,0.10,38,3420,0,0,0.00,0.00,35,2887,2,2,0.06,0.06,33,2705,2,1,0.07,0.03,38,3056,2,2,0.06,0.06,38,3108,1,6,0.03,0.17,38,2795,4,0,0.13,0.00,38,3236,17,6,0.47,0.17,34,2284,7,1,0.28,0.04,37,2605,4,9,0.14,0.31
2019-11-23,Everton,0 - 2,Norwich City,39241,Goodison Park,L,13,10,15,49,49.2,42,32,76,3,1.11,0.84,465,155,33.3,12.24,4.08,0.09,0.26,56,1.47,145,95,.634,9,23.7,77.1,316,1033,1259,706,18.58,457,46,54,21,66,1.74,43,5,8,1,423,588,279,10,20006,491,5,6,27,21,49.3,25,18,68,3,0.66,0.47,409,124,30.3,10.76,3.26,0.06,0.19,75,1.97,201,129,.647,5,13.2,79.9,299,881,997,652,17.16,467,48,37,16,39,1.03,27,3,2,3,434,713,270,16,21235,479,38,3420,27,2054,0,3,0.00,0.13,35,3030,0,7,0.00,0.21,29,2284,2,1,0.08,0.04,25,1824,0,4,0.00,0.20,35,2560,2,3,0.07,0.11,25,1287,2,3,0.14,0.21,15,1001,0,0,0.00,0.00,30,2027,1,0,0.04,0.00,36,3070,13,3,0.38,0.09,5,291,1,0,0.31,0.00,36,3240,36,3240,0,1,0.00,0.03,17,1293,0,0,0.00,0.00,30,2644,0,0,0.00,0.00,17,1430,0,1,0.00,0.06,16,1130,0,0,0.00,0.00,37,2968,1,1,0.03,0.03,30,2338,1,1,0.04,0.04,26,1384,1,2,0.07,0.13,37,2489,6,2,0.22,0.07,36,2886,11,3,0.34,0.09
2019-11-23,Brighton,0 - 2,Leicester City,30640,The American Express Community Stadium,L,9,14,15,41,52.2,35,24,59,2,0.92,0.63,456,137,30.0,12.00,3.61,0.07,0.25,54,1.42,164,114,.683,9,23.7,80.3,327,1091,1301,708,18.63,512,42,35,14,64,1.68,39,5,2,1,409,631,299,16,22325,474,18,8,12,62,57.6,65,48,43,3,1.71,1.26,533,181,34.0,14.03,4.76,0.11,0.33,41,1.08,126,95,.738,13,34.2,81.9,398,1237,1336,877,23.08,625,64,40,17,114,3.00,87,7,2,4,478,601,309,13,24031,468,38,3420,19,1238,1,0,0.07,0.00,31,2668,3,1,0.10,0.03,19,1143,0,1,0.00,0.08,27,1896,0,1,0.00,0.05,34,2880,0,0,0.00,0.00,33,2530,0,1,0.00,0.04,31,2085,2,2,0.09,0.09,35,2829,1,2,0.03,0.06,37,2766,10,3,0.33,0.10,31,2011,5,3,0.22,0.13,38,3420,27,2373,3,3,0.11,0.11,34,3036,1,1,0.03,0.03,38,3383,1,1,0.03,0.03,28,2520,3,2,0.11,0.07,37,2828,3,6,0.10,0.19,31,2624,6,3,0.21,0.10,36,2083,6,8,0.26,0.35,33,2004,8,4,0.36,0.18,32,2674,2,1,0.07,0.03,35,3033,23,5,0.68,0.15
2019-11-23,Watford,0 - 3,Burnley,19711,Vicarage Road Stadium,L,8,10,20,34,42.5,35,21,80,3,0.92,0.55,410,114,27.8,10.79,3.00,0.07,0.25,64,1.68,166,109,.663,9,23.7,72.7,287,888,986,642,16.89,445,42,35,24,53,1.39,30,2,4,5,429,624,311,12,18180,447,15,9,14,54,41.4,41,30,67,0,1.08,0.79,384,124,32.3,10.11,3.26,0.10,0.31,50,1.32,159,112,.711,15,39.5,69.8,263,778,814,570,15.00,392,26,36,14,66,1.74,43,3,5,4,340,712,252,5,16885,406,38,3420,29,2361,2,0,0.08,0.00,20,1513,0,0,0.00,0.00,29,2488,0,0,0.00,0.00,28,2237,0,0,0.00,0.00,14,1025,0,0,0.00,0.00,37,3156,4,2,0.11,0.06,30,2252,1,1,0.04,0.04,30,2627,0,3,0.00,0.10,28,2098,4,5,0.17,0.21,23,755,2,0,0.24,0.00,38,3420,24,1945,0,1,0.00,0.05,38,3420,2,2,0.05,0.05,32,2880,1,1,0.03,0.03,21,1890,0,1,0.00,0.05,30,2613,0,0,0.00,0.00,38,3338,2,6,0.05,0.16,24,1931,2,2,0.09,0.09,35,3150,2,6,0.06,0.17,32,2437,14,1,0.52,0.04,19,1352,6,0,0.40,0.00
